id,regija,podregija,barva,alkohol,zamasek,opis,popularnost
119114,Burgundy,Pouilly Fuisse,White,,Cork,"Maison Louis Jadot produces a Pouilly Fuissé with emerald gold tones which reflect a wine of finesse and distinction; the tasting is harmonious, fresh, full of flavors with hazelnuts, toasted almonds, grapefruit and lemon aromas. It must be served rather cool and goes very well with shellfish, fish, white meat in cream sauce and poultry. Pouilly Fuissé is pleasant to drink young, but can be aged in cellar a long time (5-8 years) to develop a superb complex bouquet.",591
116993,Georgia,Kakheti,Red,11.5,Cork,Dark fruit and a little sweetness will keep you coming back for more.  A classic red wine that is consumed normally after a heavy dinner. ,968
119738,Friuli-Venezia Giulia,Colli Orientali del Friuli,White,13.0,Cork,"Straw yellow with coppery highlights, the bouquet is of mature fruit. The flavor denotes good structure and freshness.Pairings:Ideal with fish (both raw and cooked), first courses and white meats.""- Winery",62
118349,Rhone,Cotes du Rhone,Rose,14.0,Cork,"Very pretty pale pink robe with bluish reflections, we discover a vine peach nose. The palate is sweet, unctuous. A classy rosé. The aromas of white flesh fruits are very present ... A very pretty rosé which expresses his terroir! "" - Philippe Cambie",987
118038,Umbria,Sagrantino di Montefalco,Red,14.0,Cork,"Aroma: small red woodland fruits, dark flowers, and light herbaciousness enriched with a note of pepper.<br>
Taste: dry and fresh, with enough softness to counterbalance the tannins."" - Winery",657
116504,South Island,Marlborough,White,13.0,Screwtop,"Quintessentially Marlborough, the Collectables Sauvignon Blanc has powerful aromatics, vivid fruit flavours and crisp acidity for a pure finish. If you’d like to experience a unique wine with the intensely fruit-driven vibrancy of a classic Marlborough Sauvignon Blanc, but with restrained, elegant overtones, then Collectables Sauvignon Blanc is perfect for you."" - Winery",207
118284,Tuscany,Toscana IGT,Red,14.0,Cork,"Basilica Solatìo was previously produced from 1981 to 1995, and is back on the scene with its 2010 vintage, aiming to become the emblem of Villa Cafaggio Chianti Classico Riserva. This wine is obtained from the finest grapes in the Solatìo vineyard, in which the Sangiovese variety was planted in the early nineties, and which covers 2,2 hectares in one of the most sun-exposed sites of the entire ‘Conca d’Oro’."" - Winery",712
46095,Savoie,Bugey Cerdon,Rose,8.0,Cork,"90% Gamay, 10 % Poulsard. Pet-Nat.  Bugey is one of the best-kept secrets of France. As a geographical crossroads between the Savoie, the Jura, Burgundy, and the Rhone, it is one of the few regions where one can see both palm trees and snow within eyeshot. It is adjacent to the Savoie on its western side, located in between Lyon, Grenoble, and Geneva. The wines of Bugey were first cultivated here by the Romans and were later resuscitated by the medieval monks. Still, the region had to wait until 2009 before receiving its own A.O.C. status. Today, Cerdon is considered one of three crus within the appellation of Bugey, and the only one whose entire production consists of sparkling wine. In La Cueille, one of seven high-altitude hamlets surrounding the historic medieval town of Ponsin, Patrick and Catherine Bottex are farming the limestone slopes above the Ain River. They have been working five hectares of land since 1991 and produce only a small quantity of their beautiful, intriguing sparkling wine. As a former part of the Duchy of Burgundy, it stands to reason that several Burgundian grape varietals have found a home here—not the least of which is Gamay. The Bottex’s blend consists of ninety percent Gamay and ten percent of the native Poulsard. They bottle this low-alcohol wine using the methode ancestrale, a rare technique that experts believe predates the méthode champenoise. The wine first goes through a primary fermentation in cuve, but is then bottled before all of the residual sugar has converted to alcohol. After going through a secondary fermentation in the bottle for at least two months, the wine is ready—Champagne’s dosage is not permitted! The resulting wine is delightfully refreshing with bright fruit, a beautiful rosé hue, and a touch of sweetness.
Kermit had never heard of Bugey until Marcel Lapierre uncorked a beauty at one of his after-tasting parties. His best memory of drinking it, however, was from an ice chest at a hamburger barbecue on a beach in Hawaii. From Bugey to Waimanolo!"" -Importer",342
117815,Rhone,Chateauneuf du Pape,Red,14.5,Cork,,35
117659,La Rioja,Rioja,Red,13.5,Cork,"Attractive color with luminous highlights. Soft spice and refined oak on the nose with a depth of jammy red berry fruits. Luscious and intense on tasting with pleasant tannins that mingle with fresh and mature fruit. Finishes with delicious, long-lasting flavors.
<br>
-- Bodega",196
42276,Champagne,Champagne,Rose,12.5,Cork,"Bright salmon pink in color with fine bubbles and a pleasant mousse. The fresh raspberry, red currant and peach on the nose is given structure on the palate with black currant and quince, earthy notes and fine herbal piquancy."" -Importer",529
120390,Bordeaux,Medoc,Red,13.0,Cork,"This red Bordeaux of Chateau Les Riganes expresses the typical qualities of Entre-Deux-Mers: ruby color, fruity bouquet, full body and long finish. The wine pairs well with hearty meats and cold cuts. Drink at room temperature."" -Winery",483
119037,Piedmont,Barolo,Red,13.5,Cork,,179
117729,California,Napa,Red,13.7,Cork,"With a kiss of Petit Verdot and a dash of Zinfandel he helped to create Oberon’s deep colors, supple silky tannins, and notes of vibrant black cherry, candied blackberry and spices. A hint of coffee and dark chocolate create a lingering and delightful finish.
<br>
-- Estate",250
117512,Coastal Region,Swartland,Orange,12.5,Cork,"Deep golden orange. Complex aromas of exotic fruits, apricot, honey glazed nuts, and kumquat marmalade. The palate shows more freshness and liveliness than the nose would lead you to believe. Layers of ripe fruit with chalk-like minerality and rampant acidity keep things vivid. plenty This is serious and structured, but also incredibly drinkable.""
<br>
-- Importer",600
114625,California,California,Red,14.1,Cork,"A vibrant California Merlot, displaying luscious plum and red raspberry flavors. Sourced from the same core of Merlot grape-growers since premiere vintage in 1997. Our Merlot combines fruit from Napa, Sonoma and Monterey. The flavors and textures unique to each region harmonize perfectly to create a wine that has dark succulent fruit balanced by natural acidity. Intense aromatics of raspberry and blueberry lead to flavors of crushed berries, vanilla and leather, which are wrapped up in a soft, smooth tannin structure."" - Winery",745
120082,California,Napa,Red,14.0,Cork,,552
115389,Castille and Leon,Ribera del Duero,Red,14.0,Cork,"Finca Azaya is an estate bottled wine made from grapes grown in low yield vineyards. It is the result of an environmentally friendly, hand crafted method of production, which avoids the use of chemicals and irrigation. This rich, palatable wine has spent 14 months in American and European oak plus an additional 12 months aging in the bottle. Intense red ruby color. It has a refined and lasting aroma as the result of its aging in toasted oak, showing notes of menthol, liquorice and roasted coffee. Perfectly balanced on the palate, this wine transmits a sensation of maturity and power. For the last 25 years Bodegas Valduero has been growing grapes in the Valdefinas Valley – the most highly regarded section of the D.O. of Toro. Over the years, Yolanda, the winemaker, has noticed that one particular vineyard of the 50 hectares that are farmed there produced the finest grapes year after year. The wines from that vineyard have always shown greater structure and depth than the larger portion of the total vineyard area. It is for this reason that Yolanda has experimented with wines created from these vines for the last few years. The results have been so spectacular that Yolanda has decided to create Finca Azaya, an estate bottled wine coming from this very special terroir. When famed winemaker Mariano Garcia decided to locate the famous Mauro winery in Tuedela de Duero instead of Ribera del Duero, much of the reason was due to his desire to make wines in a way that was not restricted by the more well-known D.O. In this way he was able to structure his wines in a style that was dictated by what the land gave him. In the same way Yolanda Viadero chose to separate the wine produced from a very special vineyard from the restrictions of the Toro D.O. In doing that, she recognized that too many of the wines of Toro have become so over-extracted that they don't represent what the D.O. is truly capable of producing. In this way, she has given us Finca Azaya. So unique are these wines and so special is the vineyard that Yolanda has decided to follow the designation of Vino De Pago instead of the broader D.O. Toro designation. ",102
